"person_id","group_start","group_end","num_rows","Random"
"1","14-JAN-1994","11-MAR-1994","13","5630"
"1","17-FEB-1994","08-APR-1994","12","5630"
"1","21-MAR-1994","05-MAY-1994","9","5630"
"1","24-APR-1994","19-JUN-1994","14","5630"
"1","25-MAY-1994","18-JUL-1994","16","5630"
"1","27-JUN-1994","13-AUG-1994","11","5630"
"1","28-JUL-1994","12-SEP-1994","15","5630"
"1","29-AUG-1994","03-OCT-1994","9","5630"
"1","29-SEP-1994","13-NOV-1994","8","5630"
"1","30-OCT-1994","18-DEC-1994","14","5630"
"1","30-NOV-1994","22-JAN-1995","16","5630"
"1","31-DEC-1994","16-FEB-1995","6","5630"
"1","31-JAN-1995","22-MAR-1995","8","5630"
"1","08-MAR-1995","01-MAY-1995","15","5630"
"1","14-APR-1995","07-JUN-1995","20","5630"
"1","16-MAY-1995","13-JUL-1995","11","5630"
"1","17-JUN-1995","08-AUG-1995","15","5630"
"1","19-JUL-1995","13-SEP-1995","14","5630"
"1","20-AUG-1995","13-OCT-1995","13","5630"
"1","20-SEP-1995","06-NOV-1995","15","5630"
"1","23-OCT-1995","16-DEC-1995","11","5630"
"1","23-NOV-1995","13-JAN-1996","17","5630"
"1","24-DEC-1995","12-FEB-1996","10","5630"
"1","24-JAN-1996","21-MAR-1996","12","5630"
"1","25-FEB-1996","20-APR-1996","11","5630"
"1","30-MAR-1996","26-MAY-1996","18","5630"
"1","01-MAY-1996","18-JUN-1996","9","5630"
"1","02-JUN-1996","24-JUL-1996","15","5630"
"1","04-JUL-1996","17-AUG-1996","13","5630"
"1","04-AUG-1996","20-SEP-1996","14","5630"
"1","04-SEP-1996","23-OCT-1996","11","5630"
"1","11-OCT-1996","24-NOV-1996","7","5630"
"1","12-NOV-1996","26-DEC-1996","10","5630"
"1","15-DEC-1996","10-FEB-1997","12","5630"
"1","15-JAN-1997","13-MAR-1997","14","5630"
"1","15-FEB-1997","11-APR-1997","12","5630"
"1","26-MAR-1997","21-MAY-1997","10","5630"
"1","01-MAY-1997","19-JUN-1997","15","5630"
"1","07-JUN-1997","28-JUL-1997","16","5630"
"1","08-JUL-1997","27-AUG-1997","15","5630"
"1","10-AUG-1997","28-SEP-1997","17","5630"
"1","13-SEP-1997","02-NOV-1997","13","5630"
"1","21-OCT-1997","09-DEC-1997","10","5630"
"1","22-NOV-1997","31-DEC-1997","18","5630"
"1","23-DEC-1997","13-FEB-1998","17","5630"
"1","25-JAN-1998","26-MAR-1998","15","5630"
"1","25-FEB-1998","23-APR-1998","11","5630"
"1","04-APR-1998","23-MAY-1998","18","5630"
"1","05-MAY-1998","23-JUN-1998","14","5630"
"1","05-JUN-1998","30-JUL-1998","17","5630"
"1","06-JUL-1998","25-AUG-1998","10","5630"
"1","09-AUG-1998","03-OCT-1998","12","5630"
"1","09-SEP-1998","06-NOV-1998","21","5630"
"1","10-OCT-1998","18-NOV-1998","16","5630"
"1","15-NOV-1998","01-JAN-1999","10","5630"
"1","16-DEC-1998","06-FEB-1999","10","5630"
"1","18-JAN-1999","05-MAR-1999","14","5630"
"1","22-FEB-1999","21-APR-1999","14","5630"
"1","25-MAR-1999","19-MAY-1999","8","5630"
"1","26-APR-1999","16-JUN-1999","12","5630"
"1","04-JUN-1999","22-JUL-1999","13","5630"
"1","09-JUL-1999","02-SEP-1999","17","5630"
"1","14-AUG-1999","02-OCT-1999","20","5630"
"1","18-SEP-1999","02-NOV-1999","14","5630"
"1","20-OCT-1999","10-DEC-1999","11","5630"
"1","22-NOV-1999","08-JAN-2000","12","5630"
"1","28-DEC-1999","17-JAN-2000","3","5630"
"2","01-JAN-1900","24-FEB-1900","10","5630"
"2","02-FEB-1900","01-APR-1900","17","5630"
"2","05-MAR-1900","18-APR-1900","16","5630"
"2","06-APR-1900","27-MAY-1900","23","5630"
"2","08-MAY-1900","06-JUL-1900","12","5630"
"2","09-JUN-1900","01-AUG-1900","13","5630"
"2","14-JUL-1900","11-SEP-1900","11","5630"
"2","14-AUG-1900","06-OCT-1900","12","5630"
"2","15-SEP-1900","03-NOV-1900","11","5630"
"2","25-OCT-1900","17-DEC-1900","15","5630"
"2","25-NOV-1900","04-JAN-1901","11","5630"
"2","26-DEC-1900","19-FEB-1901","9","5630"
"2","29-JAN-1901","20-MAR-1901","15","5630"
"2","01-MAR-1901","23-APR-1901","20","5630"
"2","01-APR-1901","23-MAY-1901","16","5630"
"2","04-MAY-1901","28-JUN-1901","22","5630"
"2","12-JUN-1901","08-AUG-1901","13","5630"
"2","13-JUL-1901","03-SEP-1901","15","5630"
"2","15-AUG-1901","04-OCT-1901","21","5630"
"2","15-SEP-1901","11-NOV-1901","21","5630"
"2","18-OCT-1901","12-DEC-1901","17","5630"
"2","19-NOV-1901","04-JAN-1902","16","5630"
"2","20-DEC-1901","10-FEB-1902","11","5630"
"2","20-JAN-1902","15-MAR-1902","14","5630"
"2","25-FEB-1902","19-APR-1902","9","5630"
"2","28-MAR-1902","17-MAY-1902","11","5630"
"2","28-APR-1902","14-JUN-1902","17","5630"
"2","29-MAY-1902","25-JUL-1902","17","5630"
"2","29-JUN-1902","19-AUG-1902","17","5630"
"2","30-JUL-1902","17-SEP-1902","10","5630"
"2","05-SEP-1902","22-OCT-1902","17","5630"
"2","15-OCT-1902","11-DEC-1902","10","5630"
"2","19-NOV-1902","08-JAN-1903","18","5630"
"2","24-DEC-1902","16-FEB-1903","12","5630"
"2","26-JAN-1903","22-MAR-1903","17","5630"
"2","26-FEB-1903","24-APR-1903","10","5630"
"2","01-APR-1903","19-MAY-1903","8","5630"
"2","10-MAY-1903","05-JUL-1903","13","5630"
"2","12-JUN-1903","03-AUG-1903","17","5630"
"2","17-JUL-1903","02-SEP-1903","16","5630"
"2","17-AUG-1903","11-OCT-1903","16","5630"
"2","19-SEP-1903","09-NOV-1903","11","5630"
"2","21-OCT-1903","14-DEC-1903","19","5630"
"2","21-NOV-1903","12-JAN-1904","15","5630"
"2","25-DEC-1903","03-FEB-1904","17","5630"
"2","25-JAN-1904","17-MAR-1904","10","5630"
"2","27-FEB-1904","23-APR-1904","15","5630"
"2","31-MAR-1904","20-MAY-1904","12","5630"
"2","03-MAY-1904","28-JUN-1904","12","5630"
"2","03-JUN-1904","24-JUL-1904","8","5630"
"2","05-JUL-1904","24-AUG-1904","28","5630"
"2","06-AUG-1904","30-SEP-1904","11","5630"
"2","09-SEP-1904","28-OCT-1904","11","5630"
"2","10-OCT-1904","24-NOV-1904","16","5630"
"2","16-NOV-1904","27-DEC-1904","10","5630"
"2","19-DEC-1904","14-FEB-1905","15","5630"
"2","19-JAN-1905","11-MAR-1905","11","5630"
"2","20-FEB-1905","17-APR-1905","12","5630"
"2","23-MAR-1905","30-APR-1905","10","5630"
"2","25-APR-1905","21-JUN-1905","16","5630"
"2","27-MAY-1905","21-JUL-1905","16","5630"
"2","28-JUN-1905","06-AUG-1905","10","5630"
"2","29-JUL-1905","08-SEP-1905","10","5630"
"2","04-SEP-1905","22-OCT-1905","16","5630"
"2","08-OCT-1905","30-NOV-1905","15","5630"
"2","08-NOV-1905","29-DEC-1905","14","5630"
"2","10-DEC-1905","26-JAN-1906","11","5630"
"2","10-JAN-1906","07-MAR-1906","11","5630"
"2","12-FEB-1906","06-APR-1906","15","5630"
"2","28-MAR-1906","17-MAY-1906","15","5630"
"2","30-APR-1906","06-JUN-1906","7","5630"
"2","02-JUN-1906","29-JUL-1906","16","5630"
"2","03-JUL-1906","25-AUG-1906","19","5630"
"2","06-AUG-1906","30-SEP-1906","19","5630"
"2","06-SEP-1906","25-OCT-1906","9","5630"
"2","09-OCT-1906","26-NOV-1906","12","5630"
"2","09-NOV-1906","01-JAN-1907","12","5630"
"2","11-DEC-1906","02-FEB-1907","16","5630"
"2","14-JAN-1907","03-MAR-1907","16","5630"
"2","19-FEB-1907","29-MAR-1907","10","5630"
"2","24-MAR-1907","16-MAY-1907","11","5630"
"2","26-APR-1907","20-JUN-1907","15","5630"
"2","28-MAY-1907","17-JUL-1907","12","5630"
"2","29-JUN-1907","12-AUG-1907","17","5630"
"2","31-JUL-1907","25-SEP-1907","14","5630"
"2","31-AUG-1907","18-OCT-1907","11","5630"
"2","05-OCT-1907","26-NOV-1907","19","5630"
"2","09-NOV-1907","29-DEC-1907","19","5630"
"2","12-DEC-1907","04-FEB-1908","13","5630"
"2","13-JAN-1908","28-FEB-1908","18","5630"
"2","16-FEB-1908","14-APR-1908","15","5630"
"2","19-MAR-1908","09-MAY-1908","18","5630"
"2","19-APR-1908","30-MAY-1908","13","5630"
"2","21-MAY-1908","17-JUL-1908","10","5630"
"2","24-JUN-1908","11-AUG-1908","11","5630"
"2","26-JUL-1908","07-SEP-1908","13","5630"
"2","26-AUG-1908","20-OCT-1908","17","5630"
"2","01-OCT-1908","27-NOV-1908","21","5630"
"2","07-NOV-1908","19-DEC-1908","12","5630"
"2","08-DEC-1908","01-FEB-1909","10","5630"
"2","13-JAN-1909","03-MAR-1909","15","5630"
"2","17-FEB-1909","08-APR-1909","15","5630"
"2","21-MAR-1909","15-MAY-1909","15","5630"
"2","22-APR-1909","06-JUN-1909","12","5630"
"2","26-MAY-1909","12-JUL-1909","14","5630"
"2","29-JUN-1909","25-AUG-1909","17","5630"
"2","30-JUL-1909","19-SEP-1909","12","5630"
"2","30-AUG-1909","25-OCT-1909","11","5630"
"2","03-OCT-1909","24-NOV-1909","14","5630"
"2","03-NOV-1909","01-JAN-1910","19","5630"
"2","12-DEC-1909","03-FEB-1910","9","5630"
"2","12-JAN-1910","05-MAR-1910","13","5630"
"2","15-FEB-1910","16-APR-1910","17","5630"
"2","19-MAR-1910","08-MAY-1910","20","5630"
"2","28-APR-1910","12-JUN-1910","9","5630"
"2","31-MAY-1910","14-JUL-1910","12","5630"
"2","03-JUL-1910","13-AUG-1910","10","5630"
"2","04-AUG-1910","01-OCT-1910","12","5630"
"2","04-SEP-1910","20-OCT-1910","12","5630"
"2","10-OCT-1910","30-NOV-1910","11","5630"
"2","11-NOV-1910","30-DEC-1910","11","5630"
"2","15-DEC-1910","08-FEB-1911","10","5630"
"2","18-JAN-1911","15-MAR-1911","13","5630"
"2","18-FEB-1911","07-APR-1911","15","5630"
"2","22-MAR-1911","12-MAY-1911","11","5630"
"2","23-APR-1911","20-JUN-1911","10","5630"
"2","25-MAY-1911","20-JUL-1911","7","5630"
"2","25-JUN-1911","17-AUG-1911","7","5630"
"2","28-JUL-1911","15-SEP-1911","14","5630"
"2","29-AUG-1911","15-OCT-1911","14","5630"
"2","30-SEP-1911","12-NOV-1911","6","5630"
"2","01-NOV-1911","21-DEC-1911","18","5630"
"2","02-DEC-1911","19-JAN-1912","10","5630"
"2","02-JAN-1912","25-FEB-1912","16","5630"
"2","02-FEB-1912","02-APR-1912","12","5630"
"2","06-MAR-1912","13-APR-1912","11","5630"
"2","10-APR-1912","26-MAY-1912","12","5630"
"2","11-MAY-1912","08-JUL-1912","7","5630"
"2","11-JUN-1912","28-JUL-1912","11","5630"
"2","16-JUL-1912","06-SEP-1912","6","5630"
"2","18-AUG-1912","04-OCT-1912","19","5630"
"2","18-SEP-1912","17-NOV-1912","13","5630"
"2","19-OCT-1912","09-DEC-1912","19","5630"
"2","21-NOV-1912","13-JAN-1913","16","5630"
"2","22-DEC-1912","01-FEB-1913","12","5630"
"2","26-JAN-1913","24-MAR-1913","12","5630"
"2","28-FEB-1913","25-APR-1913","11","5630"
"2","02-APR-1913","27-MAY-1913","12","5630"
"2","03-MAY-1913","29-JUN-1913","16","5630"
"2","07-JUN-1913","01-AUG-1913","18","5630"
"2","09-JUL-1913","02-SEP-1913","21","5630"
"2","09-AUG-1913","25-SEP-1913","15","5630"
"2","09-SEP-1913","28-OCT-1913","7","5630"
"2","10-OCT-1913","18-NOV-1913","20","5630"
"2","10-NOV-1913","07-JAN-1914","15","5630"
"2","11-DEC-1913","23-JAN-1914","8","5630"
"2","12-JAN-1914","11-MAR-1914","7","5630"
"2","22-FEB-1914","20-APR-1914","12","5630"
"2","28-MAR-1914","20-MAY-1914","17","5630"
"2","03-MAY-1914","28-JUN-1914","19","5630"
"2","05-JUN-1914","29-JUL-1914","15","5630"
"2","10-JUL-1914","06-SEP-1914","13","5630"
"2","12-AUG-1914","09-OCT-1914","18","5630"
"2","15-SEP-1914","08-NOV-1914","19","5630"
"2","18-OCT-1914","01-DEC-1914","8","5630"
"2","21-NOV-1914","15-JAN-1915","18","5630"
"2","22-DEC-1914","15-FEB-1915","19","5630"
"2","25-JAN-1915","15-MAR-1915","15","5630"
"2","27-FEB-1915","19-APR-1915","18","5630"
"2","01-APR-1915","19-MAY-1915","18","5630"
"2","02-MAY-1915","10-JUN-1915","9","5630"
"2","04-JUN-1915","25-JUL-1915","4","5630"
"2","07-JUL-1915","20-AUG-1915","12","5630"
"2","12-AUG-1915","26-SEP-1915","8","5630"
"2","19-SEP-1915","06-NOV-1915","12","5630"
"2","21-OCT-1915","13-DEC-1915","6","5630"
"2","21-NOV-1915","07-JAN-1916","12","5630"
"2","23-DEC-1915","12-FEB-1916","17","5630"
"2","27-JAN-1916","18-MAR-1916","13","5630"
"2","28-FEB-1916","18-APR-1916","16","5630"
"2","05-APR-1916","27-MAY-1916","18","5630"
"2","09-MAY-1916","27-JUN-1916","12","5630"
"2","09-JUN-1916","28-JUL-1916","15","5630"
"2","10-JUL-1916","26-AUG-1916","9","5630"
"2","12-AUG-1916","03-OCT-1916","14","5630"
"2","13-SEP-1916","29-OCT-1916","11","5630"
"2","18-OCT-1916","12-DEC-1916","16","5630"
"2","18-NOV-1916","30-DEC-1916","12","5630"
"2","20-DEC-1916","10-FEB-1917","13","5630"
"2","21-JAN-1917","17-MAR-1917","14","5630"
"2","22-FEB-1917","15-APR-1917","21","5630"
"2","31-MAR-1917","27-MAY-1917","11","5630"
"2","02-MAY-1917","28-JUN-1917","15","5630"
"2","03-JUN-1917","24-JUL-1917","11","5630"
"2","04-JUL-1917","09-AUG-1917","11","5630"
"2","04-AUG-1917","18-SEP-1917","9","5630"
"2","08-SEP-1917","18-OCT-1917","13","5630"
"2","09-OCT-1917","29-NOV-1917","14","5630"
"2","11-NOV-1917","01-JAN-1918","10","5630"
"2","15-DEC-1917","09-FEB-1918","14","5630"
"2","21-JAN-1918","09-MAR-1918","12","5630"
"2","25-FEB-1918","06-APR-1918","18","5630"
"2","28-MAR-1918","19-MAY-1918","6","5630"
"2","30-APR-1918","28-JUN-1918","12","5630"
"2","02-JUN-1918","24-JUL-1918","18","5630"
"2","13-JUL-1918","02-SEP-1918","14","5630"
"2","16-AUG-1918","10-OCT-1918","11","5630"
"2","20-SEP-1918","14-NOV-1918","19","5630"
"2","25-OCT-1918","21-DEC-1918","11","5630"
"2","28-NOV-1918","19-JAN-1919","18","5630"
"2","29-DEC-1918","13-FEB-1919","16","5630"
"2","31-JAN-1919","13-MAR-1919","13","5630"
"2","03-MAR-1919","19-APR-1919","16","5630"
"2","05-APR-1919","22-MAY-1919","12","5630"
"2","06-MAY-1919","18-JUN-1919","16","5630"
"2","08-JUN-1919","02-AUG-1919","16","5630"
"2","09-JUL-1919","25-AUG-1919","13","5630"
"2","09-AUG-1919","15-SEP-1919","12","5630"
"2","11-SEP-1919","10-NOV-1919","13","5630"
"2","12-OCT-1919","06-DEC-1919","16","5630"
"2","13-NOV-1919","30-DEC-1919","14","5630"
"2","18-DEC-1919","16-FEB-1920","11","5630"
"2","18-JAN-1920","06-MAR-1920","8","5630"
"2","18-FEB-1920","10-APR-1920","12","5630"
"2","25-MAR-1920","13-MAY-1920","9","5630"
"2","30-APR-1920","14-JUN-1920","15","5630"
"2","31-MAY-1920","25-JUL-1920","16","5630"
"2","01-JUL-1920","22-AUG-1920","19","5630"
"2","04-AUG-1920","17-SEP-1920","10","5630"
"2","10-SEP-1920","29-OCT-1920","9","5630"
"2","22-OCT-1920","08-DEC-1920","19","5630"
"2","23-NOV-1920","10-JAN-1921","16","5630"
"2","25-DEC-1920","17-FEB-1921","15","5630"
"2","26-JAN-1921","14-MAR-1921","12","5630"
"2","04-MAR-1921","18-APR-1921","10","5630"
"2","04-APR-1921","01-JUN-1921","14","5630"
"2","06-MAY-1921","23-JUN-1921","8","5630"
"2","06-JUN-1921","25-JUL-1921","11","5630"
"2","08-JUL-1921","01-SEP-1921","12","5630"
"2","10-AUG-1921","26-SEP-1921","10","5630"
"2","11-SEP-1921","28-OCT-1921","4","5630"
"2","12-OCT-1921","29-NOV-1921","13","5630"
"2","13-NOV-1921","03-JAN-1922","13","5630"
"2","16-DEC-1921","10-FEB-1922","17","5630"
"2","19-JAN-1922","14-MAR-1922","15","5630"
"2","23-FEB-1922","08-APR-1922","10","5630"
"2","26-MAR-1922","17-MAY-1922","16","5630"
"2","29-APR-1922","08-JUN-1922","9","5630"
"2","30-MAY-1922","27-JUL-1922","9","5630"
"2","30-JUN-1922","23-AUG-1922","16","5630"
"2","06-AUG-1922","03-OCT-1922","16","5630"
"2","11-SEP-1922","31-OCT-1922","18","5630"
"2","12-OCT-1922","09-DEC-1922","13","5630"
"2","13-NOV-1922","09-JAN-1923","16","5630"
"2","15-DEC-1922","29-JAN-1923","11","5630"
"2","18-JAN-1923","15-MAR-1923","14","5630"
"2","19-FEB-1923","05-APR-1923","11","5630"
"2","24-MAR-1923","11-MAY-1923","17","5630"
"2","25-APR-1923","16-JUN-1923","7","5630"
"2","04-JUN-1923","28-JUL-1923","14","5630"
"2","14-JUL-1923","18-AUG-1923","6","5630"
"2","16-AUG-1923","08-OCT-1923","13","5630"
"2","18-SEP-1923","09-NOV-1923","10","5630"
"2","19-OCT-1923","28-NOV-1923","14","5630"
"2","22-NOV-1923","18-JAN-1924","9","5630"
"2","23-DEC-1923","16-FEB-1924","15","5630"
"2","24-JAN-1924","15-MAR-1924","14","5630"
"2","26-FEB-1924","12-APR-1924","13","5630"
"2","28-MAR-1924","20-MAY-1924","16","5630"
"2","28-APR-1924","16-JUN-1924","8","5630"
"2","29-MAY-1924","12-JUL-1924","12","5630"
"2","29-JUN-1924","08-AUG-1924","11","5630"
"2","30-JUL-1924","15-SEP-1924","9","5630"
"2","30-AUG-1924","17-OCT-1924","13","5630"
"2","30-SEP-1924","26-NOV-1924","17","5630"
"2","01-NOV-1924","18-DEC-1924","11","5630"
"2","04-DEC-1924","23-JAN-1925","17","5630"
"2","04-JAN-1925","26-FEB-1925","15","5630"
"2","16-FEB-1925","08-APR-1925","25","5630"
"2","19-MAR-1925","04-MAY-1925","16","5630"
"2","23-APR-1925","29-MAY-1925","8","5630"
"2","26-MAY-1925","18-JUL-1925","15","5630"
"2","28-JUN-1925","21-AUG-1925","11","5630"
"2","31-JUL-1925","15-SEP-1925","17","5630"
"2","02-SEP-1925","21-OCT-1925","8","5630"
"2","09-OCT-1925","05-DEC-1925","15","5630"
"2","09-NOV-1925","28-DEC-1925","12","5630"
"2","10-DEC-1925","24-JAN-1926","13","5630"
"2","11-JAN-1926","20-FEB-1926","12","5630"
"2","15-FEB-1926","05-APR-1926","12","5630"
"2","19-MAR-1926","25-APR-1926","12","5630"
"2","19-APR-1926","18-JUN-1926","17","5630"
"2","20-MAY-1926","12-JUL-1926","13","5630"
"2","24-JUN-1926","22-AUG-1926","14","5630"
"2","26-JUL-1926","17-SEP-1926","14","5630"
"2","28-AUG-1926","20-OCT-1926","21","5630"
"2","30-SEP-1926","25-NOV-1926","18","5630"
"2","01-NOV-1926","14-DEC-1926","16","5630"
"2","04-DEC-1926","25-JAN-1927","11","5630"
"2","06-JAN-1927","17-FEB-1927","8","5630"
"2","07-FEB-1927","01-APR-1927","13","5630"
"2","13-MAR-1927","07-MAY-1927","16","5630"
"2","14-APR-1927","02-JUN-1927","20","5630"
"2","15-MAY-1927","03-JUL-1927","14","5630"
"2","19-JUN-1927","08-AUG-1927","9","5630"
"2","20-JUL-1927","11-SEP-1927","14","5630"
"2","24-AUG-1927","18-OCT-1927","13","5630"
"2","24-SEP-1927","10-NOV-1927","11","5630"
"2","01-NOV-1927","21-DEC-1927","11","5630"
"2","02-DEC-1927","23-JAN-1928","15","5630"
"2","02-JAN-1928","21-FEB-1928","16","5630"
"2","03-FEB-1928","25-MAR-1928","15","5630"
"2","07-MAR-1928","27-APR-1928","15","5630"
"2","08-APR-1928","27-MAY-1928","14","5630"
"2","11-MAY-1928","29-JUN-1928","17","5630"
"2","11-JUN-1928","29-JUL-1928","8","5630"
"2","13-JUL-1928","07-SEP-1928","12","5630"
"2","13-AUG-1928","01-OCT-1928","15","5630"
"2","15-SEP-1928","07-NOV-1928","15","5630"
"2","16-OCT-1928","09-DEC-1928","9","5630"
"2","18-NOV-1928","31-DEC-1928","18","5630"
"2","22-DEC-1928","16-FEB-1929","17","5630"
"2","24-JAN-1929","21-MAR-1929","11","5630"
"2","25-FEB-1929","09-APR-1929","7","5630"
"2","06-APR-1929","25-MAY-1929","19","5630"
"2","07-MAY-1929","02-JUL-1929","19","5630"
"2","09-JUN-1929","13-JUL-1929","11","5630"
"2","11-JUL-1929","07-SEP-1929","12","5630"
"2","11-AUG-1929","06-OCT-1929","14","5630"
"2","15-SEP-1929","04-NOV-1929","6","5630"
"2","19-OCT-1929","08-DEC-1929","12","5630"
"2","19-NOV-1929","06-JAN-1930","18","5630"
"2","25-DEC-1929","05-FEB-1930","11","5630"
"2","28-JAN-1930","16-MAR-1930","12","5630"
"2","28-FEB-1930","23-APR-1930","15","5630"
"2","31-MAR-1930","16-MAY-1930","15","5630"
"2","04-MAY-1930","24-JUN-1930","11","5630"
"2","04-JUN-1930","22-JUL-1930","10","5630"
"2","06-JUL-1930","22-AUG-1930","17","5630"
"2","08-AUG-1930","27-SEP-1930","13","5630"
"2","18-SEP-1930","03-NOV-1930","8","5630"
"2","21-OCT-1930","18-DEC-1930","15","5630"
"2","23-NOV-1930","19-JAN-1931","17","5630"
"2","26-DEC-1930","13-FEB-1931","15","5630"
"2","26-JAN-1931","11-MAR-1931","17","5630"
"2","27-FEB-1931","05-APR-1931","9","5630"
"2","01-APR-1931","22-MAY-1931","18","5630"
"2","02-MAY-1931","13-JUN-1931","9","5630"
"2","05-JUN-1931","28-JUL-1931","12","5630"
"2","06-JUL-1931","30-AUG-1931","15","5630"
"2","07-AUG-1931","21-SEP-1931","7","5630"
"2","11-SEP-1931","29-OCT-1931","13","5630"
"2","13-OCT-1931","19-NOV-1931","10","5630"
"2","13-NOV-1931","07-JAN-1932","18","5630"
"2","14-DEC-1931","09-FEB-1932","15","5630"
"2","15-JAN-1932","29-FEB-1932","17","5630"
"2","15-FEB-1932","05-APR-1932","16","5630"
"2","18-MAR-1932","07-MAY-1932","18","5630"
"2","20-APR-1932","08-JUN-1932","11","5630"
"2","22-MAY-1932","10-JUL-1932","9","5630"
"2","26-JUN-1932","21-AUG-1932","17","5630"
"2","27-JUL-1932","20-SEP-1932","9","5630"
"2","28-AUG-1932","12-OCT-1932","7","5630"
"2","28-SEP-1932","13-NOV-1932","11","5630"
"2","30-OCT-1932","13-DEC-1932","15","5630"
"2","06-DEC-1932","21-JAN-1933","13","5630"
"2","06-JAN-1933","01-MAR-1933","16","5630"
"2","11-FEB-1933","06-APR-1933","13","5630"
"2","15-MAR-1933","05-MAY-1933","17","5630"
"2","16-APR-1933","07-JUN-1933","17","5630"
"2","23-MAY-1933","27-JUN-1933","14","5630"
"2","23-JUN-1933","15-AUG-1933","11","5630"
"2","29-JUL-1933","19-SEP-1933","16","5630"
"2","29-AUG-1933","21-OCT-1933","19","5630"
"2","03-OCT-1933","22-NOV-1933","14","5630"
"2","04-NOV-1933","28-DEC-1933","13","5630"
"2","11-DEC-1933","03-FEB-1934","16","5630"
"2","13-JAN-1934","06-MAR-1934","16","5630"
"2","21-FEB-1934","16-APR-1934","16","5630"
"2","26-MAR-1934","16-MAY-1934","13","5630"
"2","28-APR-1934","05-JUN-1934","9","5630"
"2","29-MAY-1934","03-JUL-1934","13","5630"
"2","29-JUN-1934","23-AUG-1934","16","5630"
"2","30-JUL-1934","15-SEP-1934","6","5630"
"2","31-AUG-1934","20-OCT-1934","9","5630"
"2","01-OCT-1934","23-NOV-1934","18","5630"
"2","03-NOV-1934","19-DEC-1934","14","5630"
"2","05-DEC-1934","27-JAN-1935","13","5630"
"2","15-JAN-1935","10-MAR-1935","17","5630"
"2","18-FEB-1935","07-APR-1935","12","5630"
"2","29-MAR-1935","18-MAY-1935","14","5630"
"2","30-APR-1935","14-JUN-1935","18","5630"
"2","31-MAY-1935","20-JUL-1935","15","5630"
"2","06-JUL-1935","25-AUG-1935","17","5630"
"2","06-AUG-1935","24-SEP-1935","19","5630"
"2","06-SEP-1935","01-NOV-1935","15","5630"
"2","10-OCT-1935","04-DEC-1935","14","5630"
"2","13-NOV-1935","11-JAN-1936","23","5630"
"2","14-DEC-1935","07-FEB-1936","17","5630"
"2","18-JAN-1936","06-MAR-1936","16","5630"
"2","18-FEB-1936","29-MAR-1936","10","5630"
"2","24-MAR-1936","19-MAY-1936","13","5630"
"2","27-APR-1936","16-JUN-1936","13","5630"
"2","28-MAY-1936","17-JUL-1936","15","5630"
"2","28-JUN-1936","17-AUG-1936","15","5630"
"2","30-JUL-1936","24-SEP-1936","10","5630"
"2","30-AUG-1936","29-OCT-1936","13","5630"
"2","01-OCT-1936","21-NOV-1936","6","5630"
"2","03-NOV-1936","25-DEC-1936","11","5630"
"2","10-DEC-1936","04-FEB-1937","6","5630"
"2","10-JAN-1937","02-MAR-1937","12","5630"
"2","10-FEB-1937","05-APR-1937","17","5630"
"2","13-MAR-1937","27-APR-1937","12","5630"
"2","13-APR-1937","09-JUN-1937","17","5630"
"2","15-MAY-1937","08-JUL-1937","8","5630"
"2","15-JUN-1937","31-JUL-1937","13","5630"
"2","17-JUL-1937","08-SEP-1937","13","5630"
"2","18-AUG-1937","13-OCT-1937","14","5630"
"2","18-SEP-1937","11-NOV-1937","17","5630"
"2","19-OCT-1937","08-DEC-1937","11","5630"
"2","25-NOV-1937","20-JAN-1938","17","5630"
"2","27-DEC-1937","18-FEB-1938","12","5630"
"2","29-JAN-1938","21-MAR-1938","13","5630"
"2","01-MAR-1938","11-APR-1938","10","5630"
"2","01-APR-1938","24-MAY-1938","15","5630"
"2","03-MAY-1938","27-JUN-1938","11","5630"
"2","03-JUN-1938","30-JUL-1938","13","5630"
"2","04-JUL-1938","18-AUG-1938","17","5630"
"2","05-AUG-1938","20-SEP-1938","11","5630"
"2","05-SEP-1938","15-OCT-1938","14","5630"
"2","06-OCT-1938","27-NOV-1938","15","5630"
"2","06-NOV-1938","26-DEC-1938","11","5630"
"2","19-DEC-1938","16-FEB-1939","10","5630"
"2","21-JAN-1939","16-MAR-1939","12","5630"
"2","21-FEB-1939","17-APR-1939","19","5630"
"2","28-MAR-1939","12-MAY-1939","10","5630"
"2","01-MAY-1939","18-JUN-1939","13","5630"
"2","04-JUN-1939","13-JUL-1939","8","5630"
"2","05-JUL-1939","28-AUG-1939","17","5630"
"2","09-AUG-1939","23-SEP-1939","11","5630"
"2","10-SEP-1939","03-NOV-1939","11","5630"
"2","12-OCT-1939","26-NOV-1939","15","5630"
"2","16-NOV-1939","03-JAN-1940","9","5630"
"2","17-DEC-1939","06-FEB-1940","10","5630"
"2","20-JAN-1940","16-MAR-1940","14","5630"
"2","25-FEB-1940","12-APR-1940","9","5630"
"2","28-MAR-1940","23-MAY-1940","9","5630"
"2","02-MAY-1940","21-JUN-1940","12","5630"
"2","06-JUN-1940","26-JUL-1940","13","5630"
"2","07-JUL-1940","26-AUG-1940","11","5630"
"2","10-AUG-1940","27-SEP-1940","13","5630"
"2","20-SEP-1940","08-NOV-1940","17","5630"
"2","24-OCT-1940","13-DEC-1940","12","5630"
